driver,Drive,Stimulus,Fase,Heart.Rate_mean,Perinasal.Perspiration_mean,Breathing.Rate_mean,Time_max,Palm.EDA_mean,Risultato_HR,Risultato_PP,Risultato_BR
T039,4,0,loaded_drive_ND_Drive4,81.8122555410691,0.005130211863102999,13.58735332464146,0:12:47,142.1446112125163,,,
T039,5,0,fase1_Drive5,83.62352941176471,0.005268916682352942,12.86,0:01:25,252.89060823529414,1.8112738706956009,0.00013870481924994297,-0.7273533246414612
T039,5,1,fase2_Drive5,83.82,0.005357944906666667,17.264666666666667,0:03:55,329.4200573333333,2.007744458930887,0.00022773304356366823,3.677313342025206
T039,5,0,fase3_Drive5,82.5296442687747,0.005033342620553359,12.285375494071145,0:08:08,120.18489446640316,0.7173887277055968,-9.686924254963952e-05,-1.3019778305703156
T039,5,1,fase4_Drive5,83.75776397515529,0.0053238868819875775,13.466459627329192,0:10:49,113.79513788819875,1.9455084340861788,0.00019367501888457872,-0.12089369731226896
T039,5,0,fase5_Drive5,82.89583333333333,0.005773498756944444,12.080555555555556,0:13:13,88.60291597222222,1.0835777922642222,0.0006432868938414452,-1.506797769085905
T039,6,0,fase1_Drive6,81.47311827956989,0.005130018129032258,13.648387096774194,0:01:33,115.23522258064517,-0.33913726149921786,-1.937340707407198e-07,0.06103377213273298
T039,6,3,fase2_Drive6,83.527950310559,0.005321354105590062,13.844099378881989,0:04:14,109.99823788819876,1.7156947694899003,0.00019114224248706346,0.2567460542405282
T039,6,0,fase3_Drive6,83.6178861788618,0.005167977231707317,13.540243902439025,0:08:20,104.60475162601625,1.8056306377926887,3.776536860431844e-05,-0.047109422202435525
T039,6,3,fase4_Drive6,83.00751879699249,0.005585032842105263,12.093233082706767,0:10:33,96.93387819548872,1.1952632559233791,0.00045482097900226455,-1.4941202419346933
T039,6,0,fase5_Drive6,83.08450704225352,0.005099741147887324,14.081690140845069,0:12:55,119.73699507042255,1.2722515011844138,-3.0470715215674335e-05,0.49433681620360836
T039,7,0,fase1_Drive7,83.66666666666667,0.005659833846153846,17.141025641025642,0:01:18,291.89295641025643,1.854411125597565,0.0005296219830508474,3.5536723163841817
T039,7,5,fase2_Drive7,84.98113207547169,0.006780505094339622,15.516352201257861,0:03:57,238.05738490566037,3.1688765344025853,0.0016502932312366233,1.9289988766164008
T039,7,0,fase3_Drive7,82.13970588235294,0.00549499425,11.585294117647058,0:08:29,163.51820661764705,0.32745034128383566,0.00036478238689700154,-2.002059206994403
T039,7,5,fase4_Drive7,82.52564102564102,0.00601183708974359,13.433333333333334,0:11:05,178.85247307692308,0.7133854845719156,0.0008816252266405913,-0.15401999130812705
T039,7,0,fase5_Drive7,82.54838709677419,0.005673712277419355,11.67290322580645,0:13:40,231.55085935483868,0.7361315557050858,0.0005435004143163561,-1.91445009883501
T041,4,0,loaded_drive_ND_Drive4,93.6086956521739,0.006909193652173913,16.460869565217394,0:00:25,61.246826086956524,,,
T041,5,0,fase1_Drive5,90.05555555555556,0.0068957625,17.866666666666667,0:00:36,54.409977777777776,-3.5531400966183497,-1.343115217391274e-05,1.4057971014492736
T041,6,0,fase1_Drive6,89.08333333333333,0.006404888291666667,17.05,0:00:28,47.965608333333336,-4.525362318840578,-0.0005043053605072465,0.5891304347826072
T043,4,0,loaded_drive_ND_Drive4,84.62312925170068,0.006895380349659864,15.451292517006804,0:12:15,124.59557210884354,,,
T043,5,0,fase1_Drive5,84.11538461538461,0.005568503423076923,10.982051282051282,0:01:18,151.91151282051283,-0.5077446363160618,-0.0013268769265829409,-4.469241234955522
T043,5,1,fase2_Drive5,83.27848101265823,0.0055516886012658235,9.94113924050633,0:03:56,191.97695759493672,-1.3446482390424421,-0.0013436917483940405,-5.510153276500475
T043,5,0,fase3_Drive5,82.9237668161435,0.005713061062780269,14.247085201793722,0:07:39,237.0425381165919,-1.6993624355571768,-0.001182319286879595,-1.2042073152130826
T043,5,1,fase4_Drive5,83.14012738853503,0.005816977515923567,13.596815286624203,0:10:16,88.92616369426752,-1.48300186316564,-0.001078402833736297,-1.8544772303826011
T043,5,0,fase5_Drive5,83.73846153846154,0.005523420730769231,14.31,0:12:27,83.05967000000001,-0.8846677132391392,-0.001371959618890633,-1.1412925170068036
T043,6,0,fase1_Drive6,82.1891891891892,0.006159677855855856,11.155855855855856,0:01:51,179.0481099099099,-2.433940062511482,-0.0007357024938040076,-4.295436661150948
T043,6,3,fase2_Drive6,81.54320987654322,0.006025548240740741,14.360493827160495,0:04:33,127.65633148148149,-3.079919375157459,-0.0008698321089191229,-1.0907986898463093
T043,6,0,fase3_Drive6,83.48017621145374,0.00566548178414097,14.482378854625551,0:08:20,124.62248105726871,-1.1429530402469368,-0.001229898565518894,-0.9689136623812526
T043,6,3,fase4_Drive6,84.85161290322581,0.007060490496774194,13.711612903225808,0:10:55,152.10557225806454,0.2284836515251385,0.00016511014711432983,-1.7396796137809964
T043,6,0,fase5_Drive6,88.78571428571429,0.009958114418367347,10.222448979591837,0:12:33,159.62856530612245,4.162585034013617,0.0030627340687074825,-5.228843537414967
